,Premise 1,Conclusion,GPT-4,GPT-3.5
2092,grasshopper,maybug,7.5,12.075926137197197
2093,grasshopper,mosquito,5.5,9.097138687365657
2094,grasshopper,moth,6.0,11.289010506003097
2095,grasshopper,spider,4.0,9.296726014212904
2096,grasshopper,wasp,6.0,11.044356798849552
2097,grasshopper,worm,4.0,7.8993893079427915
2098,grater,apron,2.0,8.297587987845787
2099,grater,bottle,2.5,8.006744170628659
2100,grater,bowl,3.5,10.252736711230664
2101,grater,colander,6.0,12.36724699080183
2102,grater,fork,4.5,9.631782739554787
2103,grater,fridge,2.0,0.8830284803725978
2104,grater,glass,2.0,7.721468882495834
2105,grater,grater,3.9642857142857135,9.23750879870163
2106,grater,kettle,2.5,9.296667345159666
2107,grater,knife,8.0,13.854468046744879
2108,grater,mixer,6.0,11.016763321757992
2109,grater,mug,2.5,8.208089657387358
2110,grater,nutcracker,4.0,9.866917435378202
2111,grater,oven,2.0,4.52110076763355
2112,grater,pan,5.0,10.292219334557242
2113,grater,percolator,3.0,9.634226635917312
2114,grater,plate,3.5,8.292895568000837
2115,grater,pot,4.0,9.599293605162439
2116,grater,scale,4.5,10.847245673563243
2117,grater,scissors,4.0,8.502569285790107
2118,grater,sieve,12.0,13.157503948452465
2119,grater,spatula,4.5,10.31680984000226
2120,grater,spoon,4.0,10.173052426854746
2121,grater,stove,2.5,8.14032891898674
2122,grater,teaspoon,3.5,8.99638166648845
2123,grater,toaster,3.5,8.150907493782846
2124,grater,towel,2.0,7.327968238069803
2125,grater,whisk,4.5,11.17549058945685
2126,grater,wok,3.0,10.118750601568475
2127,grenade,axe,3.0,8.091786734547147
2128,grenade,bazooka,12.0,12.042549871359544
2129,grenade,bow,3.0,8.771417259946453
2130,grenade,canon,8.5,10.116320498185075
2131,grenade,club,2.5,8.326104822607036
2132,grenade,dagger,2.5,8.34927691801545
2133,grenade,grenade,3.90625,8.368770998583205
2134,grenade,pistol,5.0,9.729829399522796
2135,grenade,rifle,5.0,9.759064885369074
2136,grenade,rope,1.5,4.7304693038988885
2137,grenade,shield,2.0,8.682835288507412
2138,grenade,slingshot,3.5,6.748957505299133
2139,grenade,spear,3.5,9.06748536739725
2140,grenade,stick,1.5,6.893374124315221
2141,grenade,sword,2.5,8.32660504597672
2142,grenade,tank,4.5,7.35906355559332
2143,grenade,whip,2.0,6.905195396790775
2144,guitar,accordion,6.5,13.668043427141523
2145,guitar,bagpipe,4.0,11.04435005570894
2146,guitar,banjo,14.5,15.280893508204525
2147,guitar,bassoon,3.5,9.31764205354356
2148,guitar,cello,12.0,12.758667466826488
2149,guitar,clarinet,4.5,10.628485081464353
2150,guitar,cymbals,3.5,9.364696286940156
2151,guitar,drum,5.0,10.217585931988935
2152,guitar,flute,4.5,11.44474472120785
2153,guitar,guitar,6.309523809523809,11.55555187201238
2154,guitar,harmonica,5.0,13.014014845726877
2155,guitar,harp,11.0,12.82365782989559
2156,guitar,harpsichord,7.0,10.718684954398707
2157,guitar,organ,5.0,12.115207113185646
2158,guitar,piano,8.0,12.267009449474033
2159,guitar,saxophone,4.5,12.075951853442017
2160,guitar,synthesizer,7.0,12.36138825199049
2161,guitar,tambourine,3.5,10.903091700547417
2162,guitar,triangle,3.0,8.3808363242247
2163,guitar,trombone,4.0,9.826305388544206
2164,guitar,trumpet,4.5,11.54938247693368
2165,guitar,violin,12.0,12.905950590870287
2166,hammer,adjustable spanner,6.5,11.695863688795324
2167,hammer,anvil,11.5,12.1706208498879
2168,hammer,axe,14.0,13.89680698097076
2169,hammer,chisel,12.0,13.13844559666391
2170,hammer,crowbar,12.0,14.156591381343333
2171,hammer,drill,8.0,9.480809843633404
2172,hammer,file,5.0,7.339358384477629
2173,hammer,hammer,7.55,10.355209291504252
2174,hammer,knife,5.0,8.888514618051992
2175,hammer,level,5.0,8.955677029677766
2176,hammer,nail,9.0,12.619291881972956
2177,hammer,pickaxe,13.0,14.031505528116178
2178,hammer,plane,6.0,9.836308260909426
2179,hammer,plough,4.5,4.8816648023802625
2180,hammer,rope,3.0,7.182720682836273
2181,hammer,saw,5.0,9.923335952478055
2182,hammer,screwdriver,6.0,10.105344547848436
2183,hammer,shovel,8.0,9.484359169947833
2184,hammer,tongs,6.5,10.69088213583965
2185,hammer,wheelbarrow,3.0,8.529488611259893
2186,hammer,wrench,8.0,10.096595882994059
2187,hamster,beaver,7.5,9.467946553762278
2188,hamster,cat,7.5,10.312119266051695
2189,hamster,cow,4.0,7.71305040963369
2190,hamster,deer,4.5,8.671008262236935
2191,hamster,dog,7.0,9.963168963806964
2192,hamster,donkey,4.0,7.4116120531775005
2193,hamster,dromedary,4.0,8.258129275616971
2194,hamster,elephant,3.0,4.360470801842707
2195,hamster,fox,7.0,9.627482245260316
2196,hamster,giraffe,3.0,4.26023491732026
2197,hamster,hamster,5.717391304347826,8.516737222491585
2198,hamster,hedgehog,8.0,10.736948669806996
2199,hamster,hippopotamus,3.0,5.165875893240141
2200,hamster,horse,4.0,8.255339777342392
2201,hamster,lion,3.5,6.30950177136504
2202,hamster,llama,4.0,8.032697153803786
2203,hamster,mouse,15.0,15.169643008228723
2204,hamster,rabbit,11.0,13.463100406994425
2205,hamster,rhinoceros,3.0,6.502040806664192
2206,hamster,sheep,5.0,8.64797466611547
2207,hamster,squirrel,12.0,12.57984412379481
2208,hamster,tiger,3.0,6.317217752767135
2209,hamster,wolf,4.5,8.19843164442084
2210,hamster,zebra,4.0,6.461117694053172
2211,harmonica,accordion,12.0,14.685708365170864
2212,harmonica,bagpipe,4.5,9.478132118929889
2213,harmonica,banjo,4.5,11.24603740844532
2214,harmonica,bassoon,4.0,8.665864613922167
2215,harmonica,cello,4.0,8.744569569887432
2216,harmonica,clarinet,8.0,12.036993175683058
2217,harmonica,cymbals,3.0,8.885545259603846
2218,harmonica,drum,3.0,9.322637143056621
2219,harmonica,flute,8.0,12.854878280828771
2220,harmonica,guitar,5.0,13.014014845726877
2221,harmonica,harmonica,5.380952380952381,10.53522233234282
2222,harmonica,harp,4.5,11.084867126746499
2223,harmonica,harpsichord,4.0,8.940199789809592
2224,harmonica,organ,8.5,12.406587768045082
2225,harmonica,piano,6.0,10.13286899647633
2226,harmonica,saxophone,7.5,11.298435496719303
2227,harmonica,synthesizer,4.5,9.909379211590377
2228,harmonica,tambourine,3.5,10.240262796074438
2229,harmonica,triangle,3.0,7.441526526319951
2230,harmonica,trombone,4.5,9.09969577077757
2231,harmonica,trumpet,7.0,11.642121154172768
2232,harmonica,violin,4.0,10.109343561212434
2233,harp,accordion,4.5,13.051140988423878
2234,harp,bagpipe,4.0,10.793670327020216
2235,harp,banjo,6.0,10.345906006926075
2236,harp,bassoon,3.5,10.194505283626388
2237,harp,cello,7.5,14.710692208947673
2238,harp,clarinet,3.5,11.047615426226962
2239,harp,cymbals,2.0,9.456632506133365
2240,harp,drum,3.0,9.245959965804493
2241,harp,flute,4.5,13.909351091530052
2242,harp,guitar,11.0,12.82365782989559
2243,harp,harmonica,4.5,11.084867126746499
2244,harp,harp,5.047619047619048,11.496704411784927
2245,harp,harpsichord,10.0,15.673947627613869
2246,harp,organ,4.5,12.856318661837292
2247,harp,piano,10.0,12.754450358670816
2248,harp,saxophone,3.5,10.918266794148499
2249,harp,synthesizer,4.0,9.391154968036536
2250,harp,tambourine,3.5,10.31699291821879
2251,harp,triangle,3.0,8.249678584599945
2252,harp,trombone,3.0,8.99749111684702
2253,harp,trumpet,3.5,10.236943750377609
2254,harp,violin,7.0,15.371549105851905
2255,harpsichord,accordion,6.0,12.819355050166624
2256,harpsichord,bagpipe,4.0,8.720265911487528
2257,harpsichord,banjo,4.5,8.74931638191183
2258,harpsichord,bassoon,4.0,9.126444888949955
2259,harpsichord,cello,4.5,13.494041670494518
2260,harpsichord,clarinet,4.0,9.60333594666506
2261,harpsichord,cymbals,3.0,7.376126340529082
2262,harpsichord,drum,3.5,8.744001769237567
2263,harpsichord,flute,4.0,12.448938615109384
2264,harpsichord,guitar,7.0,10.718684954398707
2265,harpsichord,harmonica,4.0,8.940199789809592
2266,harpsichord,harp,10.0,15.673947627613869
2267,harpsichord,harpsichord,5.309523809523809,10.484947457449154
2268,harpsichord,organ,12.0,15.067609897496204
2269,harpsichord,piano,15.0,15.160443296372781
2270,harpsichord,saxophone,3.0,8.79395501494443
2271,harpsichord,synthesizer,7.0,9.07884775083775
2272,harpsichord,tambourine,2.5,9.016663649664592
2273,harpsichord,triangle,2.0,7.542691744749352
2274,harpsichord,trombone,3.0,8.126496099426056
2275,harpsichord,trumpet,3.5,8.72161265450324
2276,harpsichord,violin,5.0,12.260917552064093
2277,hat,Boot,6.5,8.423412205689855
2278,hat,beanie,15.0,13.406589778174968
2279,hat,belt,3.5,8.969310935536573
2280,hat,blouse,3.5,8.935775930041764
2281,hat,bra,3.5,7.024970798107571
2282,hat,cap,18.0,14.272173713029057
2283,hat,coat,8.0,9.35042667625212
2284,hat,dress,4.5,8.548276296604557
2285,hat,dungarees,3.5,8.048715397290414
2286,hat,hat,6.296296296296297,8.757827136126478
2287,hat,jeans,4.0,7.320986345891113
2288,hat,mittens,11.0,9.518000771963022
2289,hat,panties,3.0,4.332304258042915
2290,hat,pants,5.0,6.438987500395401
2291,hat,pullover,4.0,9.74011398491994
2292,hat,pyjamas,4.0,5.533203204720136
2293,hat,scarf,10.0,11.43182406165192
2294,hat,shirt,6.5,9.121091231771551
2295,hat,shoes,7.0,6.640888491143661
2296,hat,shorts,4.0,9.107665247176072
2297,hat,skirt,4.0,7.109653113180549
2298,hat,socks,8.0,8.067258981430934
2299,hat,suit,6.5,9.110756562888675
2300,hat,sweater,7.5,9.707576486044193
2301,hat,t-shirt,4.5,9.716391549749595
2302,hat,tie,5.0,9.086421668889834
2303,hat,top,6.5,9.570564441893836
2304,hat,tracksuit,3.5,7.927993042934684
2305,hedgehog,beaver,5.5,9.545348715892397
2306,hedgehog,cat,6.5,13.399146656758536
2307,hedgehog,cow,3.5,8.804541683712323
2308,hedgehog,deer,5.0,11.267568898930914
2309,hedgehog,dog,6.5,12.936943885873447
2310,hedgehog,donkey,4.0,8.648984124675602
2311,hedgehog,dromedary,3.0,8.779754946957254
2312,hedgehog,elephant,3.0,8.694174671050334
2313,hedgehog,fox,8.0,11.569073176904954
2314,hedgehog,giraffe,3.0,7.416861669284635
2315,hedgehog,hamster,8.0,10.736948669806996
2316,hedgehog,hedgehog,4.891304347826087,10.191044093093035
2317,hedgehog,hippopotamus,2.5,8.354143323039477
2318,hedgehog,horse,4.0,9.682345509881028
2319,hedgehog,lion,3.5,9.274506548680572
2320,hedgehog,llama,4.0,8.621889230244244
2321,hedgehog,mouse,8.0,12.96125040316685
2322,hedgehog,rabbit,8.0,12.286707126303453
2323,hedgehog,rhinoceros,4.0,9.843328778865478
2324,hedgehog,sheep,4.0,10.354955410653027
2325,hedgehog,squirrel,8.0,11.904445937852067
2326,hedgehog,tiger,3.0,10.671492330884519
2327,hedgehog,wolf,3.5,9.878321804342285
2328,hedgehog,zebra,4.0,8.761280637379429
2329,helicopter,Mopeds,3.5,5.599201999529031
2330,helicopter,airplane,15.0,15.244298149491335
2331,helicopter,bicycle,3.5,5.916362597909023
2332,helicopter,boat,6.5,8.723789866680345
2333,helicopter,bus,4.5,7.439735696105677
2334,helicopter,car,8.0,8.544949471168593
2335,helicopter,carriage,3.5,5.735138708807801
2336,helicopter,cart,3.5,5.965903317384738
2337,helicopter,helicopter,5.543478260869565,7.6352453116255825
2338,helicopter,hovercraft,11.0,10.176915431819829
2339,helicopter,jeep,5.5,8.763292662855388
2340,helicopter,motorbike,5.0,9.215890031999228
2341,helicopter,rocket,8.0,9.268565100949626
2342,helicopter,skateboard,2.0,2.630149168110813
2343,helicopter,sled,3.5,4.5825594976859865
2344,helicopter,submarine,6.0,7.488471795935885
2345,helicopter,taxi,6.0,8.874902327229496
2346,helicopter,tractor,4.0,6.770596872003489
2347,helicopter,trailer,3.0,6.4553279167065885
2348,helicopter,train,3.0,7.342284362593295
2349,helicopter,tram,3.5,6.760487430896857
2350,helicopter,truck,6.0,7.993025052986884
2351,helicopter,van,5.0,6.743683587283246
2352,helicopter,zeppelin,8.0,9.375111121255244
2353,heron,blackbird,7.5,12.950120788877179
2354,heron,canary,7.0,9.55651234826604
2355,heron,chicken,8.0,9.204085945028929
2356,heron,crow,8.0,12.871060334302136
2357,heron,dove,8.0,13.633026231391366
2358,heron,duck,12.0,13.830508960463618
2359,heron,eagle,12.0,14.589392215769418
2360,heron,falcon,9.0,11.896716159971863
2361,heron,heron,9.08695652173913,12.287436306870239
2362,heron,magpie,7.5,12.219415281275978
2363,heron,ostrich,6.5,9.494010957540988
2364,heron,parrot,7.5,11.487186532559136
2365,heron,peacock,8.0,12.262627405491072
2366,heron,pelican,13.5,14.866481219113247
2367,heron,robin,8.0,13.9813596776569
2368,heron,rooster,7.5,9.91701370340712
2369,heron,seagull,12.0,13.7073581516667
2370,heron,sparrow,8.0,11.082818150064409
2371,heron,stork,15.0,15.998586775660769
2372,heron,swallow,9.0,11.598352243437276
2373,heron,swan,12.0,14.662967955662777
2374,heron,turkey,8.0,10.872401578490749
2375,heron,vulture,8.0,12.226999204686742
2376,heron,woodpecker,7.0,9.702033237231063
2377,herring,anchovy,14.5,11.656586892785064
2378,herring,carp,8.0,12.158317112847115
2379,herring,cod,12.0,14.223606806123517
2380,herring,dolphin,2.0,5.500413997815996
2381,herring,eel,7.0,9.480717383537396
2382,herring,flatfish,7.5,11.161866416633124
2383,herring,goldfish,7.0,10.53103783768783
2384,herring,herring,7.357142857142857,10.79220283361298
2385,herring,orca,2.0,6.659822377595576
2386,herring,pike,6.0,10.760925671677523
2387,herring,piranha,5.0,7.119380078682754
2388,herring,plaice,7.5,12.640519887642093
2389,herring,ray,4.5,10.08570252404816
2390,herring,sardine,15.0,15.641182187963423
2391,herring,shark,4.5,8.993286858759925
2392,herring,squid,4.0,9.901706058458691
2393,herring,stickleback,8.0,13.449110084549911
2394,herring,trout,10.0,14.00087533530581
2395,hippopotamus,beaver,7.5,8.959425305897494
2396,hippopotamus,cat,4.0,8.851442844326808
2397,hippopotamus,cow,10.0,10.84780434631647
2398,hippopotamus,deer,6.0,8.99368694034742
2399,hippopotamus,dog,5.0,9.193835492179936
2400,hippopotamus,donkey,5.5,8.130540224115638
2401,hippopotamus,dromedary,5.5,9.473697537166661
2402,hippopotamus,elephant,9.0,15.717258093392282
2403,hippopotamus,fox,3.5,7.04363256620748
2404,hippopotamus,giraffe,4.0,8.801376119459587
2405,hippopotamus,hamster,3.0,5.165875893240141
2406,hippopotamus,hedgehog,2.5,8.354143323039477
2407,hippopotamus,hippopotamus,5.413043478260869,8.946137901683347
2408,hippopotamus,horse,9.5,9.497891385423015
2409,hippopotamus,lion,6.0,10.250360368139887
2410,hippopotamus,llama,4.0,8.289508047541524
2411,hippopotamus,mouse,3.5,5.346976057656117
2412,hippopotamus,rabbit,3.0,7.507955959960352
2413,hippopotamus,rhinoceros,11.0,14.477350798389992
2414,hippopotamus,sheep,4.0,8.608164231153069
2415,hippopotamus,squirrel,3.0,5.0857652999987595
2416,hippopotamus,tiger,5.0,9.277618421839207
2417,hippopotamus,wolf,4.0,8.87456916336146
2418,hippopotamus,zebra,6.0,9.012293319564225
2419,horse,beaver,5.0,10.540692112362063
2420,horse,cat,7.5,11.507281499320964
2421,horse,cow,14.0,16.42917759726871
2422,horse,deer,14.0,15.766022141625953
2423,horse,dog,9.0,16.230198204002036
2424,horse,donkey,15.0,17.652608840654473
2425,horse,dromedary,13.0,15.121831665105402
2426,horse,elephant,7.5,11.568501544611788
2427,horse,fox,7.0,11.517292997361938
2428,horse,giraffe,8.5,11.562185270434949
2429,horse,hamster,4.0,8.255339777342392
2430,horse,hedgehog,4.0,9.682345509881028
2431,horse,hippopotamus,9.5,9.497891385423015
2432,horse,horse,8.695652173913043,12.739636010088084
2433,horse,lion,6.5,12.849846357871819
2434,horse,llama,11.0,15.967629644162384
2435,horse,mouse,6.0,8.42469868065199
2436,horse,rabbit,7.5,11.757790506187607
2437,horse,rhinoceros,9.0,14.631977022692238
2438,horse,sheep,9.0,14.128439318539806
2439,horse,squirrel,4.5,8.525283813778547
2440,horse,tiger,6.0,11.12873505170759
2441,horse,wolf,7.5,12.668480941985756
2442,horse,zebra,15.0,17.59737834905347
2443,horsefly,ant,7.0,9.870263613501303
2444,horsefly,bee,8.0,10.407970695154363
2445,horsefly,beetle,8.0,10.145281272201846
2446,horsefly,bumblebee,8.0,10.577951972235448
2447,horsefly,butterfly,6.5,9.294761601645288
2448,horsefly,caterpillar,4.5,8.812909277563788
2449,horsefly,centipede,4.0,9.284877482840347
2450,horsefly,cockroach,6.0,9.110263811662122
2451,horsefly,cricket,6.0,9.557672126778645
2452,horsefly,dragonfly,9.5,11.911261248217883
2453,horsefly,earwig,7.0,9.010263029487138
2454,horsefly,flee,8.0,9.891207673085576
2455,horsefly,fly,15.0,12.834783696818723
2456,horsefly,grasshopper,6.5,9.825087220262592
2457,horsefly,horsefly,7.217391304347826,9.814061922409985
2458,horsefly,ladybug,6.0,9.076295781739013
2459,horsefly,leech,5.0,8.93552091660675
2460,horsefly,louse,7.0,8.092810624931513
2461,horsefly,maybug,8.0,9.572405395318256
2462,horsefly,mosquito,13.0,12.759052326712716
2463,horsefly,moth,6.5,9.69539065508365
2464,horsefly,spider,4.0,9.005819261550561
2465,horsefly,wasp,10.0,11.384278663459204
2466,horsefly,worm,2.5,6.667295868572905
2467,hovercraft,Mopeds,7.0,8.401164936680246
2468,hovercraft,airplane,12.0,9.142534880174289
2469,hovercraft,bicycle,5.0,8.098603369575272
2470,hovercraft,boat,15.0,11.200486854401868
2471,hovercraft,bus,8.0,8.788418763798699
2472,hovercraft,car,12.0,9.26526958872628
2473,hovercraft,carriage,6.0,8.226678890962575
2474,hovercraft,cart,8.0,9.078940674108866
2475,hovercraft,helicopter,11.0,10.176915431819829
2476,hovercraft,hovercraft,8.23913043478261,8.944122288942095
2477,hovercraft,jeep,8.0,9.093887727876487
2478,hovercraft,motorbike,7.5,9.281984406933951
2479,hovercraft,rocket,6.5,8.82224356874435
2480,hovercraft,skateboard,7.5,8.156957333613898
2481,hovercraft,sled,9.0,8.952319175784355
2482,hovercraft,submarine,8.0,8.475346402585748
2483,hovercraft,taxi,8.0,8.903762555716437
2484,hovercraft,tractor,7.5,8.348835829688019
2485,hovercraft,trailer,6.5,8.657801573002821
2486,hovercraft,train,7.0,8.630863337614032
2487,hovercraft,tram,6.5,8.782644761649326
2488,hovercraft,truck,8.0,8.980287742283231
2489,hovercraft,van,7.5,8.977255847445488
2490,hovercraft,zeppelin,8.0,9.271608992482118
2491,iguana,alligator,6.0,9.24255938076698
2492,iguana,chameleon,10.0,14.515313208536657
2493,iguana,cobra,4.5,8.893582280336863
2494,iguana,crocodile,6.0,9.239936553767404
2495,iguana,dinosaur,6.5,7.866178155510295
2496,iguana,frog,5.0,9.712671749883295
2497,iguana,gecko,9.0,16.138151412103994
2498,iguana,iguana,7.066666666666666,11.573220557812366
2499,iguana,lizard,15.0,16.52998390506969
2500,iguana,python,6.5,11.506475464519493
2501,iguana,salamander,6.0,10.51793051584033
2502,iguana,snake,7.5,11.723973294200302
2503,iguana,toad,3.0,9.848065970865918
2504,iguana,tortoise,8.0,14.674419426738812
2505,iguana,turtle,8.0,14.10993705608509
2506,iguana,viper,5.0,9.079129992960366
2507,jeans,Boot,7.0,11.272710403492784
2508,jeans,beanie,3.5,10.008004866526594
2509,jeans,belt,6.0,8.980473512125858
2510,jeans,blouse,6.0,9.92773510805821
2511,jeans,bra,2.5,6.422208397820612
2512,jeans,cap,4.5,9.380484209382383
2513,jeans,coat,8.0,10.330042549175674
2514,jeans,dress,5.0,9.961834155596469
2515,jeans,dungarees,16.0,17.205502600338278
2516,jeans,hat,4.0,7.320986345891113
2517,jeans,jeans,6.407407407407407,10.025420015599225
2518,jeans,mittens,3.5,9.192290456885566
2519,jeans,panties,4.0,10.427985437116407
2520,jeans,pants,16.0,17.46639674612789
2521,jeans,pullover,6.0,11.03587238376764
2522,jeans,pyjamas,4.5,8.28091385246168
2523,jeans,scarf,4.0,8.458734020459413
2524,jeans,shirt,8.0,10.899298655648304
2525,jeans,shoes,4.0,5.949502184767755
2526,jeans,shorts,13.5,12.79198404046964
2527,jeans,skirt,8.0,10.670733223041932
2528,jeans,socks,5.5,6.765478631524104
2529,jeans,suit,5.0,9.293114153551326
2530,jeans,sweater,5.0,10.098676394138959
2531,jeans,t-shirt,7.0,11.854200236800896
2532,jeans,tie,3.5,7.2000603974472845
2533,jeans,top,6.0,10.210517379773034
2534,jeans,tracksuit,7.0,9.28060007878926
2535,jeep,Mopeds,7.0,7.495514332749931
2536,jeep,airplane,4.0,5.577519899060599
2537,jeep,bicycle,6.0,7.4061994330789815
2538,jeep,boat,5.0,8.536709273474779
2539,jeep,bus,11.0,9.12130707227568
2540,jeep,car,17.0,13.25587907800404
2541,jeep,carriage,9.0,8.787040774976731
2542,jeep,cart,9.0,9.260558132697172
2543,jeep,helicopter,5.5,8.763292662855388
2544,jeep,hovercraft,8.0,9.093887727876487
2545,jeep,jeep,8.130434782608695,8.446848382114611
2546,jeep,motorbike,9.0,10.847426270220193
